CHROM,START,STOP,REGION,gene,RELATIVEPOS,LENGTH,ID
5,28149,28249,upstream,AT5G01075,13,100,541
5,28232,28332,downstream,AT5G01080,43,100,571
5,28249,28349,upstream,AT5G01075,12,100,542
5,28332,28432,downstream,AT5G01080,42,100,572
5,28349,28449,upstream,AT5G01075,11,100,543
5,28432,28532,downstream,AT5G01080,41,100,573
5,28449,28549,upstream,AT5G01075,10,100,544
5,28532,28632,gene body,AT5G01080,40,100,574
5,28549,28649,upstream,AT5G01075,9,100,545
5,28632,28732,gene body,AT5G01080,35,100,575
5,28649,28749,upstream,AT5G01075,8,100,546
5,28732,28832,gene body,AT5G01080,30,100,576
5,28749,28849,upstream,AT5G01075,7,100,547
5,28832,28932,gene body,AT5G01080,26,100,577
5,28849,28949,upstream,AT5G01075,6,100,548
5,28932,29032,gene body,AT5G01080,21,100,578
5,28949,29049,upstream,AT5G01075,5,100,549
5,29049,29149,upstream,AT5G01075,4,100,550
5,29086,29186,upstream,AT5G01080,20,100,579
5,29149,29249,upstream,AT5G01075,3,100,551
5,29186,29286,upstream,AT5G01080,19,100,580
5,29249,29349,upstream,AT5G01075,2,100,552
5,29286,29386,upstream,AT5G01080,18,100,581
5,29349,29449,upstream,AT5G01075,1,100,553
5,29386,29486,upstream,AT5G01080,17,100,582
5,29486,29586,upstream,AT5G01080,16,100,583
5,29586,29686,upstream,AT5G01080,15,100,584
5,29686,29786,upstream,AT5G01080,14,100,585
5,29786,29886,upstream,AT5G01080,13,100,586
5,29886,29986,upstream,AT5G01080,12,100,587
5,29986,30086,upstream,AT5G01080,11,100,588
5,30086,30186,upstream,AT5G01080,10,100,589
5,30186,30286,upstream,AT5G01080,9,100,590
5,30286,30386,upstream,AT5G01080,8,100,591
5,30386,30486,upstream,AT5G01080,7,100,592
5,30486,30586,upstream,AT5G01080,6,100,593
5,30586,30686,upstream,AT5G01080,5,100,594
5,30686,30786,upstream,AT5G01080,4,100,595
5,30786,30886,upstream,AT5G01080,3,100,596
5,30832,30932,upstream,AT5G01090,1,100,599
5,30886,30986,upstream,AT5G01080,2,100,597
5,30932,31032,upstream,AT5G01090,2,100,600
5,30986,31086,upstream,AT5G01080,1,100,598
5,31032,31132,upstream,AT5G01090,3,100,601
5,31132,31232,upstream,AT5G01090,4,100,602
5,31232,31332,upstream,AT5G01090,5,100,603
5,31332,31432,upstream,AT5G01090,6,100,604
5,31432,31532,upstream,AT5G01090,7,100,605
5,31532,31632,upstream,AT5G01090,8,100,606
5,31632,31732,upstream,AT5G01090,9,100,607
5,31732,31832,upstream,AT5G01090,10,100,608
5,31832,31932,upstream,AT5G01090,11,100,609
5,31932,32032,upstream,AT5G01090,12,100,610
5,32032,32132,upstream,AT5G01090,13,100,611
5,32132,32232,upstream,AT5G01090,14,100,612
5,32232,32332,upstream,AT5G01090,15,100,613
5,32332,32432,upstream,AT5G01090,16,100,614
5,32432,32532,upstream,AT5G01090,17,100,615
5,32532,32632,upstream,AT5G01090,18,100,616
5,32596,32696,downstream,AT5G01100,60,100,653
5,32632,32732,upstream,AT5G01090,19,100,617
5,32696,32796,downstream,AT5G01100,59,100,654
5,32732,32832,upstream,AT5G01090,20,100,618
5,32796,32896,downstream,AT5G01100,58,100,655
5,32832,32932,gene body,AT5G01090,21,100,619
5,32896,32996,downstream,AT5G01100,57,100,656
5,32932,33032,gene body,AT5G01090,22,100,620
5,32996,33096,downstream,AT5G01100,56,100,657
5,33032,33132,gene body,AT5G01090,24,100,621
5,33096,33196,downstream,AT5G01100,55,100,658
5,33132,33232,gene body,AT5G01090,25,100,622
5,33196,33296,downstream,AT5G01100,54,100,659
5,33232,33332,gene body,AT5G01090,27,100,623
5,33296,33396,downstream,AT5G01100,53,100,660
5,33332,33432,gene body,AT5G01090,28,100,624
5,33396,33496,downstream,AT5G01100,52,100,661
5,33432,33532,gene body,AT5G01090,30,100,625
5,33496,33596,downstream,AT5G01100,51,100,662
5,33532,33632,gene body,AT5G01090,31,100,626
5,33596,33696,downstream,AT5G01100,50,100,663
5,33632,33732,gene body,AT5G01090,33,100,627
5,33696,33796,downstream,AT5G01100,49,100,664
5,33732,33832,gene body,AT5G01090,34,100,628
5,33796,33896,downstream,AT5G01100,48,100,665
5,33832,33932,gene body,AT5G01090,36,100,629
5,33896,33996,downstream,AT5G01100,47,100,666
5,33932,34032,gene body,AT5G01090,37,100,630
5,33996,34096,downstream,AT5G01100,46,100,667
5,34032,34132,gene body,AT5G01090,39,100,631
5,34096,34196,downstream,AT5G01100,45,100,668
5,34132,34232,gene body,AT5G01090,40,100,632
5,34196,34296,downstream,AT5G01100,44,100,669
5,34296,34396,downstream,AT5G01100,43,100,670
5,34326,34426,downstream,AT5G01090,41,100,633
5,34396,34496,downstream,AT5G01100,42,100,671
5,34426,34526,downstream,AT5G01090,42,100,634
5,34496,34596,downstream,AT5G01100,41,100,672
5,34526,34626,downstream,AT5G01090,43,100,635
5,34596,34696,gene body,AT5G01100,40,100,673
5,34626,34726,downstream,AT5G01090,44,100,636
5,34696,34796,gene body,AT5G01100,39,100,674
5,34726,34826,downstream,AT5G01090,45,100,637
5,34796,34896,gene body,AT5G01100,39,100,675
5,34826,34926,downstream,AT5G01090,46,100,638
5,34896,34996,gene body,AT5G01100,38,100,676
5,34926,35026,downstream,AT5G01090,47,100,639
5,34996,35096,gene body,AT5G01100,38,100,677
5,35026,35126,downstream,AT5G01090,48,100,640
5,35096,35196,gene body,AT5G01100,37,100,678
5,35126,35226,downstream,AT5G01090,49,100,641
5,35196,35296,gene body,AT5G01100,36,100,679
5,35226,35326,downstream,AT5G01090,50,100,642
5,35296,35396,gene body,AT5G01100,36,100,680
5,35326,35426,downstream,AT5G01090,51,100,643
5,35396,35496,gene body,AT5G01100,35,100,681
5,35426,35526,downstream,AT5G01090,52,100,644
5,35496,35596,gene body,AT5G01100,35,100,682
5,35526,35626,downstream,AT5G01090,53,100,645
5,35596,35696,gene body,AT5G01100,34,100,683
5,35626,35726,downstream,AT5G01090,54,100,646
5,35696,35796,gene body,AT5G01100,33,100,684
5,35726,35826,downstream,AT5G01090,55,100,647
5,35796,35896,gene body,AT5G01100,33,100,685
5,35826,35926,downstream,AT5G01090,56,100,648
5,35896,35996,gene body,AT5G01100,32,100,686
5,35926,36026,downstream,AT5G01090,57,100,649
5,35996,36096,gene body,AT5G01100,32,100,687
5,36026,36126,downstream,AT5G01090,58,100,650
5,36096,36196,gene body,AT5G01100,31,100,688
5,36126,36226,downstream,AT5G01090,59,100,651
5,36196,36296,gene body,AT5G01100,30,100,689
5,36226,36326,downstream,AT5G01090,60,100,652
5,36296,36396,gene body,AT5G01100,30,100,690
5,36396,36496,gene body,AT5G01100,29,100,691
5,36496,36596,gene body,AT5G01100,29,100,692
5,36596,36696,gene body,AT5G01100,28,100,693
5,36696,36796,gene body,AT5G01100,28,100,694
5,36796,36896,gene body,AT5G01100,27,100,695
5,36896,36996,gene body,AT5G01100,26,100,696
5,36996,37096,gene body,AT5G01100,26,100,697
5,37096,37196,gene body,AT5G01100,25,100,698
5,37196,37296,gene body,AT5G01100,25,100,699
5,37296,37396,gene body,AT5G01100,24,100,700
5,37396,37496,gene body,AT5G01100,23,100,701
5,37496,37596,gene body,AT5G01100,23,100,702
5,37596,37696,gene body,AT5G01100,22,100,703
5,37696,37796,gene body,AT5G01100,22,100,704
5,37796,37896,gene body,AT5G01100,21,100,705
5,37948,38048,upstream,AT5G01100,20,100,706
5,38048,38148,upstream,AT5G01100,19,100,707
5,38148,38248,upstream,AT5G01100,18,100,708
5,38248,38348,upstream,AT5G01100,17,100,709
5,38348,38448,upstream,AT5G01100,16,100,710
5,38448,38548,upstream,AT5G01100,15,100,711
5,38548,38648,upstream,AT5G01100,14,100,712
5,38648,38748,upstream,AT5G01100,13,100,713
5,38748,38848,upstream,AT5G01100,12,100,714
5,38848,38948,upstream,AT5G01100,11,100,715
5,38948,39048,upstream,AT5G01100,10,100,716
5,39048,39148,upstream,AT5G01100,9,100,717
5,39148,39248,upstream,AT5G01100,8,100,718
5,39248,39348,upstream,AT5G01100,7,100,719
5,39348,39448,upstream,AT5G01100,6,100,720
5,39448,39548,upstream,AT5G01100,5,100,721
5,39548,39648,upstream,AT5G01100,4,100,722
5,39648,39748,upstream,AT5G01100,3,100,723
5,39748,39848,upstream,AT5G01100,2,100,724
5,39768,39868,downstream,AT5G01110,60,100,726
5,39848,39948,upstream,AT5G01100,1,100,725
5,39868,39968,downstream,AT5G01110,59,100,727
5,39968,40068,downstream,AT5G01110,58,100,728
5,40068,40168,downstream,AT5G01110,57,100,729
5,40168,40268,downstream,AT5G01110,56,100,730
5,40268,40368,downstream,AT5G01110,55,100,731
5,40368,40468,downstream,AT5G01110,54,100,732
5,40468,40568,downstream,AT5G01110,53,100,733
5,40568,40668,downstream,AT5G01110,52,100,734
5,40668,40768,downstream,AT5G01110,51,100,735
5,40768,40868,downstream,AT5G01110,50,100,736
5,40868,40968,downstream,AT5G01110,49,100,737
5,40968,41068,downstream,AT5G01110,48,100,738
5,41068,41168,downstream,AT5G01110,47,100,739
5,41168,41268,downstream,AT5G01110,46,100,740
5,41268,41368,downstream,AT5G01110,45,100,741
5,41368,41468,downstream,AT5G01110,44,100,742
5,41468,41568,downstream,AT5G01110,43,100,743
5,41568,41668,downstream,AT5G01110,42,100,744
5,41668,41768,downstream,AT5G01110,41,100,745
5,41768,41868,gene body,AT5G01110,40,100,746
5,41868,41968,gene body,AT5G01110,39,100,747
5,41968,42068,gene body,AT5G01110,38,100,748
5,42068,42168,gene body,AT5G01110,38,100,749
5,42168,42268,gene body,AT5G01110,37,100,750
5,42268,42368,gene body,AT5G01110,36,100,751
5,42368,42468,gene body,AT5G01110,35,100,752
5,42468,42568,gene body,AT5G01110,35,100,753
5,42568,42668,gene body,AT5G01110,34,100,754
5,42668,42768,gene body,AT5G01110,33,100,755
5,42768,42868,gene body,AT5G01110,32,100,756
5,42813,42913,upstream,AT5G01120,1,100,792
5,42868,42968,gene body,AT5G01110,32,100,757
5,42913,43013,upstream,AT5G01120,2,100,793
5,42968,43068,gene body,AT5G01110,31,100,758
5,43013,43113,upstream,AT5G01120,3,100,794
5,43068,43168,gene body,AT5G01110,30,100,759
5,43113,43213,upstream,AT5G01120,4,100,795
5,43168,43268,gene body,AT5G01110,29,100,760
5,43213,43313,upstream,AT5G01120,5,100,796
5,43268,43368,gene body,AT5G01110,29,100,761
5,43313,43413,upstream,AT5G01120,6,100,797
5,43368,43468,gene body,AT5G01110,28,100,762
5,43413,43513,upstream,AT5G01120,7,100,798
5,43468,43568,gene body,AT5G01110,27,100,763
5,43513,43613,upstream,AT5G01120,8,100,799
5,43568,43668,gene body,AT5G01110,26,100,764
5,43613,43713,upstream,AT5G01120,9,100,800
5,43668,43768,gene body,AT5G01110,26,100,765
5,43713,43813,upstream,AT5G01120,10,100,801
5,43768,43868,gene body,AT5G01110,25,100,766
5,43813,43913,upstream,AT5G01120,11,100,802
5,43868,43968,gene body,AT5G01110,24,100,767
5,43913,44013,upstream,AT5G01120,12,100,803
5,43968,44068,gene body,AT5G01110,23,100,768
5,44013,44113,upstream,AT5G01120,13,100,804
5,44068,44168,gene body,AT5G01110,23,100,769
5,44113,44213,upstream,AT5G01120,14,100,805
5,44168,44268,gene body,AT5G01110,22,100,770
5,44213,44313,upstream,AT5G01120,15,100,806
5,44268,44368,gene body,AT5G01110,21,100,771
5,44313,44413,upstream,AT5G01120,16,100,807
5,44375,44475,upstream,AT5G01110,20,100,772
5,44413,44513,upstream,AT5G01120,17,100,808
5,44475,44575,upstream,AT5G01110,19,100,773
5,44513,44613,upstream,AT5G01120,18,100,809
5,44575,44675,upstream,AT5G01110,18,100,774
5,44613,44713,upstream,AT5G01120,19,100,810
5,44675,44775,upstream,AT5G01110,17,100,775
5,44713,44813,upstream,AT5G01120,20,100,811
5,44775,44875,upstream,AT5G01110,16,100,776
5,44813,44913,gene body,AT5G01120,21,100,812
5,44875,44975,upstream,AT5G01110,15,100,777
5,44913,45013,gene body,AT5G01120,22,100,813
5,44975,45075,upstream,AT5G01110,14,100,778
5,45013,45113,gene body,AT5G01120,23,100,814
5,45075,45175,upstream,AT5G01110,13,100,779
5,45113,45213,gene body,AT5G01120,24,100,815
5,45175,45275,upstream,AT5G01110,12,100,780
5,45213,45313,gene body,AT5G01120,24,100,816
5,45275,45375,upstream,AT5G01110,11,100,781
5,45313,45413,gene body,AT5G01120,25,100,817
5,45375,45475,upstream,AT5G01110,10,100,782
5,45413,45513,gene body,AT5G01120,26,100,818
5,45475,45575,upstream,AT5G01110,9,100,783
5,45513,45613,gene body,AT5G01120,27,100,819
5,45570,45670,upstream,AT5G01130,1,100,855
5,45575,45675,upstream,AT5G01110,8,100,784
5,45613,45713,gene body,AT5G01120,28,100,820
5,45670,45770,upstream,AT5G01130,2,100,856
5,45675,45775,upstream,AT5G01110,7,100,785
5,45713,45813,gene body,AT5G01120,29,100,821
5,45770,45870,upstream,AT5G01130,3,100,857
5,45775,45875,upstream,AT5G01110,6,100,786
5,45813,45913,gene body,AT5G01120,30,100,822
5,45870,45970,upstream,AT5G01130,4,100,858
5,45875,45975,upstream,AT5G01110,5,100,787
5,45913,46013,gene body,AT5G01120,30,100,823
5,45970,46070,upstream,AT5G01130,5,100,859
5,45975,46075,upstream,AT5G01110,4,100,788
5,46013,46113,gene body,AT5G01120,31,100,824
5,46070,46170,upstream,AT5G01130,6,100,860
5,46075,46175,upstream,AT5G01110,3,100,789
5,46113,46213,gene body,AT5G01120,32,100,825
5,46170,46270,upstream,AT5G01130,7,100,861
5,46175,46275,upstream,AT5G01110,2,100,790
5,46213,46313,gene body,AT5G01120,33,100,826
5,46270,46370,upstream,AT5G01130,8,100,862
5,46275,46375,upstream,AT5G01110,1,100,791
5,46313,46413,gene body,AT5G01120,34,100,827
5,46370,46470,upstream,AT5G01130,9,100,863
5,46413,46513,gene body,AT5G01120,35,100,828
5,46470,46570,upstream,AT5G01130,10,100,864
5,46513,46613,gene body,AT5G01120,36,100,829
5,46570,46670,upstream,AT5G01130,11,100,865
5,46613,46713,gene body,AT5G01120,37,100,830
5,46670,46770,upstream,AT5G01130,12,100,866
5,46713,46813,gene body,AT5G01120,37,100,831
5,46770,46870,upstream,AT5G01130,13,100,867
5,46813,46913,gene body,AT5G01120,38,100,832
5,46870,46970,upstream,AT5G01130,14,100,868
5,46913,47013,gene body,AT5G01120,39,100,833
5,46970,47070,upstream,AT5G01130,15,100,869
5,47013,47113,gene body,AT5G01120,40,100,834
5,47070,47170,upstream,AT5G01130,16,100,870
5,47127,47227,downstream,AT5G01120,41,100,835
5,47170,47270,upstream,AT5G01130,17,100,871
5,47227,47327,downstream,AT5G01120,42,100,836
5,47270,47370,upstream,AT5G01130,18,100,872
5,47327,47427,downstream,AT5G01120,43,100,837
5,47370,47470,upstream,AT5G01130,19,100,873
5,47427,47527,downstream,AT5G01120,44,100,838
5,47470,47570,upstream,AT5G01130,20,100,874
5,47527,47627,downstream,AT5G01120,45,100,839
5,47570,47670,gene body,AT5G01130,21,100,875
5,47627,47727,downstream,AT5G01120,46,100,840
5,47670,47770,gene body,AT5G01130,22,100,876
5,47727,47827,downstream,AT5G01120,47,100,841
5,47770,47870,gene body,AT5G01130,23,100,877
5,47827,47927,downstream,AT5G01120,48,100,842
5,47870,47970,gene body,AT5G01130,24,100,878
5,47891,47991,upstream,AT5G01140,1,100,914
5,47927,48027,downstream,AT5G01120,49,100,843
5,47970,48070,gene body,AT5G01130,25,100,879
5,47991,48091,upstream,AT5G01140,2,100,915
5,48027,48127,downstream,AT5G01120,50,100,844
5,48070,48170,gene body,AT5G01130,26,100,880
5,48091,48191,upstream,AT5G01140,3,100,916
5,48127,48227,downstream,AT5G01120,51,100,845
5,48170,48270,gene body,AT5G01130,27,100,881
5,48191,48291,upstream,AT5G01140,4,100,917
5,48227,48327,downstream,AT5G01120,52,100,846
5,48270,48370,gene body,AT5G01130,28,100,882
5,48291,48391,upstream,AT5G01140,5,100,918
5,48327,48427,downstream,AT5G01120,53,100,847
5,48370,48470,gene body,AT5G01130,29,100,883
5,48391,48491,upstream,AT5G01140,6,100,919
5,48427,48527,downstream,AT5G01120,54,100,848
5,48470,48570,gene body,AT5G01130,30,100,884
5,48491,48591,upstream,AT5G01140,7,100,920
5,48527,48627,downstream,AT5G01120,55,100,849
5,48570,48670,gene body,AT5G01130,32,100,885
5,48591,48691,upstream,AT5G01140,8,100,921
5,48627,48727,downstream,AT5G01120,56,100,850
5,48670,48770,gene body,AT5G01130,33,100,886
5,48691,48791,upstream,AT5G01140,9,100,922
5,48727,48827,downstream,AT5G01120,57,100,851
5,48770,48870,gene body,AT5G01130,34,100,887
5,48791,48891,upstream,AT5G01140,10,100,923
5,48827,48927,downstream,AT5G01120,58,100,852
5,48870,48970,gene body,AT5G01130,35,100,888
5,48891,48991,upstream,AT5G01140,11,100,924
5,48927,49027,downstream,AT5G01120,59,100,853
5,48970,49070,gene body,AT5G01130,36,100,889
5,48991,49091,upstream,AT5G01140,12,100,925
5,49027,49127,downstream,AT5G01120,60,100,854
5,49070,49170,gene body,AT5G01130,37,100,890
5,49091,49191,upstream,AT5G01140,13,100,926
5,49170,49270,gene body,AT5G01130,38,100,891
5,49191,49291,upstream,AT5G01140,14,100,927
5,49270,49370,gene body,AT5G01130,39,100,892
5,49291,49391,upstream,AT5G01140,15,100,928
5,49370,49470,gene body,AT5G01130,40,100,893
5,49391,49491,upstream,AT5G01140,16,100,929
5,49491,49591,upstream,AT5G01140,17,100,930
5,49512,49612,downstream,AT5G01130,41,100,894
5,49591,49691,upstream,AT5G01140,18,100,931
5,49612,49712,downstream,AT5G01130,42,100,895
5,49691,49791,upstream,AT5G01140,19,100,932
5,49712,49812,downstream,AT5G01130,43,100,896
5,49791,49891,upstream,AT5G01140,20,100,933
5,49812,49912,downstream,AT5G01130,44,100,897
5,49891,49991,gene body,AT5G01140,21,100,934
5,49912,50012,downstream,AT5G01130,45,100,898
5,49988,50088,upstream,AT5G01150,1,100,969
5,49991,50091,gene body,AT5G01140,22,100,935
5,50012,50112,downstream,AT5G01130,46,100,899
5,50088,50188,upstream,AT5G01150,2,100,970
5,50091,50191,gene body,AT5G01140,24,100,936
5,50112,50212,downstream,AT5G01130,47,100,900
5,50188,50288,upstream,AT5G01150,3,100,971
5,50191,50291,gene body,AT5G01140,25,100,937
5,50212,50312,downstream,AT5G01130,48,100,901
5,50288,50388,upstream,AT5G01150,4,100,972
5,50291,50391,gene body,AT5G01140,26,100,938
5,50312,50412,downstream,AT5G01130,49,100,902
5,50388,50488,upstream,AT5G01150,5,100,973
5,50391,50491,gene body,AT5G01140,28,100,939
5,50412,50512,downstream,AT5G01130,50,100,903
5,50488,50588,upstream,AT5G01150,6,100,974
5,50491,50591,gene body,AT5G01140,29,100,940
5,50512,50612,downstream,AT5G01130,51,100,904
5,50588,50688,upstream,AT5G01150,7,100,975
5,50591,50691,gene body,AT5G01140,30,100,941
5,50612,50712,downstream,AT5G01130,52,100,905
5,50688,50788,upstream,AT5G01150,8,100,976
5,50691,50791,gene body,AT5G01140,32,100,942
5,50712,50812,downstream,AT5G01130,53,100,906
5,50788,50888,upstream,AT5G01150,9,100,977
5,50791,50891,gene body,AT5G01140,33,100,943
5,50812,50912,downstream,AT5G01130,54,100,907
5,50888,50988,upstream,AT5G01150,10,100,978
5,50891,50991,gene body,AT5G01140,35,100,944
5,50912,51012,downstream,AT5G01130,55,100,908
5,50988,51088,upstream,AT5G01150,11,100,979
5,50991,51091,gene body,AT5G01140,36,100,945
5,51012,51112,downstream,AT5G01130,56,100,909
5,51088,51188,upstream,AT5G01150,12,100,980
5,51091,51191,gene body,AT5G01140,37,100,946
5,51112,51212,downstream,AT5G01130,57,100,910
5,51188,51288,upstream,AT5G01150,13,100,981
5,51191,51291,gene body,AT5G01140,39,100,947
5,51212,51312,downstream,AT5G01130,58,100,911
5,51288,51388,upstream,AT5G01150,14,100,982
5,51291,51391,gene body,AT5G01140,40,100,948
5,51312,51412,downstream,AT5G01130,59,100,912
5,51388,51488,upstream,AT5G01150,15,100,983
5,51412,51512,downstream,AT5G01130,60,100,913
5,51437,51537,downstream,AT5G01140,41,100,949
5,51488,51588,upstream,AT5G01150,16,100,984
5,51537,51637,downstream,AT5G01140,42,100,950
5,51588,51688,upstream,AT5G01150,17,100,985
5,51637,51737,downstream,AT5G01140,43,100,951
5,51688,51788,upstream,AT5G01150,18,100,986
5,51737,51837,downstream,AT5G01140,44,100,952
5,51788,51888,upstream,AT5G01150,19,100,987
5,51837,51937,downstream,AT5G01140,45,100,953
5,51888,51988,upstream,AT5G01150,20,100,988
5,51937,52037,downstream,AT5G01140,46,100,954
5,51988,52088,gene body,AT5G01150,21,100,989
5,52010,52110,upstream,AT5G01160,1,100,1027
5,52037,52137,downstream,AT5G01140,47,100,955
5,52088,52188,gene body,AT5G01150,22,100,990
5,52110,52210,upstream,AT5G01160,2,100,1028
5,52137,52237,downstream,AT5G01140,48,100,956
5,52188,52288,gene body,AT5G01150,23,100,991
5,52210,52310,upstream,AT5G01160,3,100,1029
5,52237,52337,downstream,AT5G01140,49,100,957
5,52288,52388,gene body,AT5G01150,24,100,992
5,52310,52410,upstream,AT5G01160,4,100,1030
5,52337,52437,downstream,AT5G01140,50,100,958
5,52388,52488,gene body,AT5G01150,25,100,993
5,52410,52510,upstream,AT5G01160,5,100,1031
5,52437,52537,downstream,AT5G01140,51,100,959
5,52488,52588,gene body,AT5G01150,27,100,994
5,52510,52610,upstream,AT5G01160,6,100,1032
5,52537,52637,downstream,AT5G01140,52,100,960
5,52588,52688,gene body,AT5G01150,28,100,995
5,52610,52710,upstream,AT5G01160,7,100,1033
5,52637,52737,downstream,AT5G01140,53,100,961
5,52688,52788,gene body,AT5G01150,29,100,996
5,52710,52810,upstream,AT5G01160,8,100,1034
5,52737,52837,downstream,AT5G01140,54,100,962
5,52788,52888,gene body,AT5G01150,30,100,997
5,52810,52910,upstream,AT5G01160,9,100,1035
5,52837,52937,downstream,AT5G01140,55,100,963
5,52888,52988,gene body,AT5G01150,31,100,998
5,52910,53010,upstream,AT5G01160,10,100,1036
5,52937,53037,downstream,AT5G01140,56,100,964
5,52988,53088,gene body,AT5G01150,32,100,999
5,53010,53110,upstream,AT5G01160,11,100,1037
5,53037,53137,downstream,AT5G01140,57,100,965
5,53088,53188,gene body,AT5G01150,33,100,1000
5,53110,53210,upstream,AT5G01160,12,100,1038
5,53137,53237,downstream,AT5G01140,58,100,966
5,53188,53288,gene body,AT5G01150,34,100,1001
5,53210,53310,upstream,AT5G01160,13,100,1039
5,53237,53337,downstream,AT5G01140,59,100,967
5,53288,53388,gene body,AT5G01150,36,100,1002
5,53310,53410,upstream,AT5G01160,14,100,1040
